Id,region_code,region_name,TauxGrippe,week_year,date,saison,tminsol,nbas,n,td,ff,t,u,vv,TauxGrippe_lag1,TauxGrippe_lag2,TauxGrippe_lag3,TauxGrippe_lag4,TauxGrippe_ma4,TauxGrippe_ma8
10342,72,AQUITAINE,31,200742,2007-10-15,Automne,277.2928571428571,1.3282967032967032,40.68989361702128,280.9455357142857,2.55625,285.6196428571428,76.4375,22458.482142857145,9.0,39.0,0.0,0.0,19.75,9.875
10320,72,AQUITAINE,0,200743,2007-10-22,Automne,272.22142857142853,2.7285714285714286,41.41299833887044,276.5324074074074,1.5974867724867725,280.64970238095236,77.66402116402116,14054.232804232804,31.0,9.0,39.0,0.0,19.75,9.875
10298,72,AQUITAINE,7,200744,2007-10-29,Automne,274.5785714285714,4.895833333333334,56.57007575757575,279.6919642857143,2.225,282.03035714285716,86.32142857142857,12184.82142857143,0.0,31.0,9.0,39.0,11.75,10.75
10276,72,AQUITAINE,91,200745,2007-11-05,Automne,273.0071428571428,4.247709654686399,57.08418367346938,277.4438961038961,1.7021753246753248,280.9786688311689,80.18977272727273,15513.392857142857,7.0,0.0,31.0,9.0,32.25,22.125
10254,72,AQUITAINE,37,200746,2007-11-12,Automne,270.22142857142853,3.8656084656084655,47.00892857142857,273.6375,2.224107142857143,277.6955357142857,76.96428571428572,17121.428571428572,91.0,7.0,0.0,31.0,33.75,26.75
10232,72,AQUITAINE,67,200747,2007-11-19,Automne,275.15,4.646198830409356,67.22027506654837,279.025,2.5732142857142857,281.2964285714286,86.44642857142857,14176.785714285714,37.0,91.0,7.0,0.0,50.5,35.125
10210,72,AQUITAINE,50,200748,2007-11-26,Automne,274.2928571428571,5.463636363636364,67.52448979591837,278.2607142857143,2.4312500000000004,279.83482142857144,90.39285714285714,11230.357142857143,67.0,37.0,91.0,7.0,61.25,36.5
10188,72,AQUITAINE,18,200749,2007-12-03,Hiver,281.93571428571425,5.6848484848484855,88.66846361185983,283.3709090909091,5.084090909090909,285.07931818181817,89.59318181818182,12217.857142857143,50.0,67.0,37.0,91.0,43.0,37.625
10166,72,AQUITAINE,67,200750,2007-12-10,Hiver,269.43571428571425,2.4885057471264367,29.450080515297905,273.3165422077922,2.32637987012987,275.3394805194805,87.01737012987013,11958.457792207791,18.0,50.0,67.0,37.0,50.5,42.125
10144,72,AQUITAINE,82,200751,2007-12-17,Hiver,268.50714285714287,2.0313765182186234,49.75892857142857,273.7520292207792,2.338035714285714,276.345,84.22840909090908,11413.38474025974,67.0,18.0,50.0,67.0,54.25,52.375
10122,72,AQUITAINE,87,200752,2007-12-24,Hiver,272.2928571428571,4.194327731092437,84.0952380952381,276.081862745098,1.6899509803921569,276.6068277310924,96.5374649859944,4512.678571428572,82.0,67.0,18.0,50.0,63.5,62.375
10100,72,AQUITAINE,111,200801,2007-12-31,Hiver,274.5904761904762,5.301587301587302,81.55473484848486,277.93303571428567,3.339148351648352,279.1686126373627,92.20535714285714,8665.041208791208,87.0,82.0,67.0,18.0,86.75,64.875
10078,72,AQUITAINE,81,200802,2008-01-07,Hiver,276.43571428571425,4.09047619047619,76.14583333333334,279.6642857142857,3.1276785714285715,281.41875,89.58035714285714,14974.10714285714,111.0,87.0,82.0,67.0,90.25,70.375
10056,72,AQUITAINE,209,200803,2008-01-14,Hiver,277.72142857142853,5.281818181818181,82.48852040816327,280.5857142857143,3.742857142857143,282.5955357142857,88.11607142857143,14159.821428571428,81.0,111.0,87.0,82.0,122.0,88.125
10034,72,AQUITAINE,127,200804,2008-01-21,Hiver,273.7928571428571,3.207070707070707,59.948076923076925,278.09028571428576,2.008785714285714,279.9102142857143,89.22,9810.357142857143,209.0,81.0,111.0,87.0,132.0,97.75
10012,72,AQUITAINE,683,200805,2008-01-28,Hiver,272.15,4.851851851851851,82.08928571428572,275.8191326530612,2.7128826530612247,278.3369897959184,85.26275510204081,14817.47448979592,127.0,209.0,81.0,111.0,275.0,180.875
9990,72,AQUITAINE,462,200806,2008-02-04,Hiver,274.0071428571428,2.077380952380953,46.81333056478405,277.60165816326537,2.913010204081633,281.2744897959184,80.15306122448979,18044.897959183676,683.0,127.0,209.0,81.0,370.25,230.25
9968,72,AQUITAINE,194,200807,2008-02-11,Hiver,270.22142857142853,1.625,4.498069498069498,274.85535714285714,2.65728021978022,279.5893543956044,74.38804945054946,13057.692307692309,462.0,683.0,127.0,209.0,366.5,244.25
9946,72,AQUITAINE,89,200808,2008-02-18,Hiver,276.2928571428571,2.5818840579710143,50.905665280665275,279.61159090909086,2.596753246753247,284.0685876623377,76.22077922077922,18769.237012987018,194.0,462.0,683.0,127.0,357.0,244.5
9924,72,AQUITAINE,87,200809,2008-02-25,Hiver,281.15,5.6645021645021645,81.54946524064171,283.34000000000003,2.4736363636363636,285.45454545454544,87.80909090909091,12682.272727272728,89.0,194.0,462.0,683.0,208.0,241.5
9902,72,AQUITAINE,33,200810,2008-03-03,Printemps,275.36428571428564,5.336693548387097,71.7099761051374,276.0520292207792,4.008409090909091,280.332224025974,76.34383116883117,19209.707792207795,87.0,89.0,194.0,462.0,100.75,235.5
9880,72,AQUITAINE,10,200811,2008-03-10,Printemps,279.9178571428571,4.527777777777778,74.19642857142857,281.5607142857143,4.959375,285.1073660714286,80.00446428571428,16317.410714285714,33.0,87.0,89.0,194.0,54.75,210.625
9858,72,AQUITAINE,29,200812,2008-03-17,Printemps,274.72142857142853,4.278620689655172,68.73148148148148,275.7451428571428,4.148321428571428,280.52757142857143,74.05321428571429,19311.383928571428,10.0,33.0,87.0,89.0,39.75,198.375
9836,72,AQUITAINE,83,200813,2008-03-24,Printemps,278.525,5.426900584795321,83.59219269102991,280.1226190476191,4.102678571428572,282.83482142857144,84.53869047619048,18169.64285714286,29.0,10.0,33.0,87.0,38.75,123.375
9814,72,AQUITAINE,73,200814,2008-03-31,Printemps,277.43571428571425,5.48,56.30227272727272,279.73660714285717,2.9803571428571427,283.89196428571427,78.67857142857143,20987.857142857145,83.0,29.0,10.0,33.0,48.75,74.75
9792,72,AQUITAINE,36,200815,2008-04-07,Printemps,277.36428571428564,4.861823361823362,77.04195804195804,279.1035714285714,3.4717261904761907,282.98020833333334,79.5327380952381,22969.49404761905,73.0,83.0,29.0,10.0,55.25,55.0
9770,72,AQUITAINE,0,200816,2008-04-14,Printemps,277.78095238095233,3.1456228956228953,66.38368983957218,279.1578431372549,3.807055322128852,284.2871148459384,73.77468487394958,27670.69327731092,36.0,73.0,83.0,29.0,48.0,43.875
9748,72,AQUITAINE,0,200817,2008-04-21,Printemps,278.0785714285714,3.361389236545682,68.76190476190476,281.3651785714286,3.0892857142857144,287.06160714285716,72.99107142857142,24490.178571428572,0.0,36.0,73.0,83.0,27.25,33.0
9726,72,AQUITAINE,0,200818,2008-04-28,Printemps,281.0357142857143,3.8055555555555554,74.12037037037037,281.165742481203,3.712453007518797,287.50855263157894,69.36795112781954,31573.308270676695,0.0,0.0,36.0,73.0,9.0,28.875
9704,72,AQUITAINE,0,200819,2008-05-05,Printemps,284.98333333333335,3.965454545454546,75.71071428571429,285.09825310559006,3.340217391304348,290.63361801242235,72.87810559006212,24710.63664596273,0.0,0.0,0.0,36.0,0.0,27.625
9682,72,AQUITAINE,114,200820,2008-05-12,Printemps,282.5547619047619,4.082598235765838,71.41803743618831,285.0533564814815,2.3675925925925925,288.78263888888887,80.44212962962963,26178.7037037037,0.0,0.0,0.0,0.0,28.5,38.25
9660,72,AQUITAINE,65,200821,2008-05-19,Printemps,282.00714285714287,3.8073643410852713,76.69847020933977,284.775525210084,2.51656162464986,289.14730392156866,77.95063025210084,23899.404761904763,114.0,0.0,0.0,0.0,44.75,36.0
9638,72,AQUITAINE,0,200822,2008-05-26,Printemps,282.8357142857143,3.76025641025641,78.56713470820534,286.10652472527477,2.372046703296703,289.7053571428571,81.3956043956044,22849.58791208791,65.0,114.0,0.0,0.0,44.75,26.875
9616,72,AQUITAINE,0,200823,2008-06-02,Ete,282.65,4.336363636363637,75.8784965034965,284.0330357142857,3.2303571428571427,288.8276785714286,75.24107142857143,26766.071428571428,0.0,65.0,114.0,0.0,44.75,22.375
9594,72,AQUITAINE,0,200824,2008-06-09,Ete,285.6642857142857,4.333333333333334,80.17132867132867,286.66930654058314,2.3752955082742315,291.02964933018126,77.35086682427108,21629.688731284477,0.0,0.0,65.0,114.0,16.25,22.375
9572,72,AQUITAINE,0,200825,2008-06-16,Ete,285.7928571428571,3.1466666666666665,56.811800172265286,288.09642857142853,2.5723214285714286,293.2964285714286,74.52678571428572,26237.5,0.0,0.0,0.0,65.0,0.0,22.375
9550,72,AQUITAINE,0,200826,2008-06-23,Ete,288.6071428571429,4.488095238095238,62.59990253411306,289.23854166666666,2.489583333333333,294.4425595238095,74.54017857142857,26768.89880952381,0.0,0.0,0.0,0.0,0.0,22.375
9528,72,AQUITAINE,16,200827,2008-06-30,Ete,286.76904761904757,3.702069385270846,66.55455291222313,287.6656165768194,2.846799191374662,292.9439353099731,74.20923180592993,28576.802560646905,0.0,0.0,0.0,0.0,4.0,24.375
9506,72,AQUITAINE,25,200828,2008-07-07,Ete,285.2928571428571,4.053571428571429,60.04960317460317,286.58482142857144,2.7107142857142854,292.04285714285714,72.80357142857143,31901.78571428571,16.0,0.0,0.0,0.0,10.25,13.25
9484,72,AQUITAINE,0,200829,2008-07-14,Ete,284.0785714285714,2.9742063492063493,35.404667328699105,286.3794642857143,2.402678571428571,293.42321428571427,67.63392857142857,32509.821428571428,25.0,16.0,0.0,0.0,10.25,5.125
9462,72,AQUITAINE,19,200830,2008-07-21,Ete,284.5785714285714,2.9760869565217387,51.26785714285714,286.32918181818184,2.336090909090909,293.8907272727273,66.04454545454546,29694.09090909091,0.0,25.0,16.0,0.0,15.0,7.5
9440,72,AQUITAINE,0,200831,2008-07-28,Ete,287.7642857142857,3.4204545454545454,70.31060606060606,289.23660714285717,2.4264880952380956,295.3223214285714,71.36607142857143,30901.515151515152,19.0,0.0,25.0,16.0,11.0,7.5
9418,72,AQUITAINE,0,200832,2008-08-04,Ete,286.93571428571425,2.981818181818182,72.42532467532467,288.53839285714287,2.534821428571429,294.5580357142857,71.83035714285714,35217.857142857145,0.0,19.0,0.0,25.0,4.75,7.5
9396,72,AQUITAINE,0,200833,2008-08-11,Ete,286.36428571428564,5.1568627450980395,83.51602564102564,287.37142857142857,2.567857142857143,291.41875,79.00892857142857,35638.392857142855,0.0,0.0,19.0,0.0,4.75,7.5
9374,72,AQUITAINE,0,200834,2008-08-18,Ete,284.65,3.3848560700876096,60.82486631016043,286.76924603174604,2.417956349206349,292.1227513227513,73.71924603174602,34067.724867724864,0.0,0.0,0.0,19.0,0.0,7.5
9352,72,AQUITAINE,0,200835,2008-08-25,Ete,286.7928571428571,2.2238372093023253,42.59517657192076,288.72589285714287,2.2392857142857143,294.9491071428571,70.91964285714286,26418.75,0.0,0.0,0.0,0.0,0.0,5.5
9330,72,AQUITAINE,0,200836,2008-09-01,Automne,286.93571428571425,4.084087481146305,76.42948717948718,287.98035714285714,2.6223214285714285,292.0258928571428,79.29464285714286,26282.14285714286,0.0,0.0,0.0,0.0,0.0,2.375
9308,72,AQUITAINE,0,200837,2008-09-08,Automne,284.22142857142853,3.2843478260869565,59.927875243664715,286.98125000000005,2.619642857142857,290.74910714285716,80.90178571428572,23411.607142857145,0.0,0.0,0.0,0.0,0.0,2.375
9286,72,AQUITAINE,0,200838,2008-09-15,Automne,280.53095238095233,2.292005420054201,49.03993055555556,283.9842857142857,2.0035357142857144,289.1768928571429,74.35892857142858,21910.357142857145,0.0,0.0,0.0,0.0,0.0,0.0
9264,72,AQUITAINE,0,200839,2008-09-22,Automne,276.9357142857142,1.4371428571428573,27.77777777777778,281.0981812169312,2.0967261904761907,287.13012566137564,70.32010582010582,26355.62169312169,0.0,0.0,0.0,0.0,0.0,0.0
9242,72,AQUITAINE,31,200840,2008-09-29,Automne,278.0071428571428,4.336794019933555,67.59648370497428,281.74732142857147,2.3705357142857144,285.72767857142856,79.20535714285714,22722.321428571428,0.0,0.0,0.0,0.0,7.75,3.875
9220,72,AQUITAINE,57,200841,2008-10-06,Automne,280.5785714285714,2.612790697674418,53.84795918367347,284.4299350649351,2.19401455026455,288.1103246753247,80.84318181818182,21914.155844155845,31.0,0.0,0.0,0.0,22.0,11.0
9198,72,AQUITAINE,28,200842,2008-10-13,Automne,282.22142857142853,4.685406698564593,82.125,285.0133928571429,1.8026785714285711,288.00357142857143,83.91964285714286,21355.35714285714,57.0,31.0,0.0,0.0,29.0,14.5
9176,72,AQUITAINE,0,200843,2008-10-20,Automne,277.15,1.8622159090909092,52.9563492063492,281.04347402597404,1.5354545454545456,284.3845941558442,82.01347402597403,21720.113636363636,28.0,57.0,31.0,0.0,29.0,14.5
9154,72,AQUITAINE,61,200844,2008-10-27,Automne,276.9238095238095,4.687937062937063,88.33981132075472,280.0828373015873,2.8944805194805197,281.8526298701299,89.08300264550265,19772.321428571428,0.0,28.0,57.0,31.0,36.5,22.125
9132,72,AQUITAINE,31,200845,2008-11-03,Automne,278.60238095238094,3.768518518518518,82.83912037037038,281.63358516483515,2.7403846153846154,284.03344780219777,86.14629120879121,20159.065934065933,61.0,0.0,28.0,57.0,30.0,26.0
9110,72,AQUITAINE,12,200846,2008-11-10,Automne,278.72142857142853,5.611702127659575,82.81748251748252,280.4982142857143,1.74375,282.56160714285716,87.97321428571428,16476.785714285714,31.0,61.0,0.0,28.0,26.0,27.5
9088,72,AQUITAINE,13,200847,2008-11-17,Automne,280.5785714285714,6.7118518518518515,90.85680592991912,281.83233766233764,2.5875487012987013,283.34077922077927,90.62905844155844,18654.05844155844,12.0,31.0,61.0,0.0,29.25,29.125
9066,72,AQUITAINE,53,200848,2008-11-24,Automne,271.8642857142857,4.477817213842059,70.70152549177038,274.48959415584415,2.903522727272727,277.2095941558441,83.51948051948052,19451.136363636364,13.0,12.0,31.0,61.0,27.25,31.875
9044,72,AQUITAINE,31,200849,2008-12-01,Hiver,276.86428571428564,5.420918367346939,80.34316037735849,279.0480082417582,3.563118131868132,280.982760989011,88.03846153846155,17199.964985994397,53.0,13.0,12.0,31.0,27.25,28.625
9022,72,AQUITAINE,107,200850,2008-12-08,Hiver,273.22142857142853,5.157781862745098,80.77199074074073,276.09642857142853,2.307142857142857,278.0098214285714,88.01785714285714,14941.964285714286,31.0,53.0,13.0,12.0,51.0,38.5
9000,72,AQUITAINE,161,200851,2008-12-15,Hiver,274.7928571428571,6.141882183908046,86.5209090909091,277.9410714285714,1.5026785714285715,279.3419642857143,91.23214285714286,9887.946428571428,107.0,31.0,53.0,13.0,88.0,58.625
8978,72,AQUITAINE,137,200852,2008-12-22,Hiver,270.36428571428564,3.975,57.04059829059829,273.7298538961039,2.1757954545454545,275.5107954545455,88.90827922077922,11542.938311688313,161.0,107.0,31.0,53.0,109.0,68.125
8956,72,AQUITAINE,144,200901,2008-12-29,Hiver,272.9357142857142,5.3175675675675675,79.12581833060557,276.2732142857143,2.01875,278.0151785714286,88.92857142857143,10578.571428571428,137.0,161.0,107.0,31.0,137.25,82.25
8934,72,AQUITAINE,192,200902,2009-01-05,Hiver,268.65,4.965116279069767,67.74213836477988,270.2730681818182,2.0468668831168833,272.8137824675325,82.80714285714285,7762.329545454546,144.0,137.0,161.0,107.0,158.5,104.75
8912,72,AQUITAINE,500,200903,2009-01-12,Hiver,270.0785714285714,4.035714285714286,76.68476760239301,275.64691252144087,2.080943396226415,277.15322469982846,90.59365351629502,10858.953687821611,192.0,144.0,137.0,161.0,243.25,165.625
8890,72,AQUITAINE,764,200904,2009-01-19,Hiver,277.50714285714287,5.765734265734265,85.85851648351648,278.83102272727274,5.119496753246754,280.9208441558442,87.06233766233765,19844.545454545456,500.0,192.0,144.0,137.0,400.0,254.5
8868,72,AQUITAINE,654,200905,2009-01-26,Hiver,276.2928571428571,4.697674418604651,80.6996140651801,279.29793956043954,2.656936813186813,281.3736950549451,87.42857142857143,15514.423076923076,764.0,500.0,192.0,144.0,527.5,332.375
8846,72,AQUITAINE,125,200906,2009-02-02,Hiver,274.72142857142853,4.573579545454546,79.66083916083916,275.4482142857143,3.138392857142857,279.5571428571428,77.08928571428572,23353.571428571428,654.0,764.0,500.0,192.0,510.75,334.625
8824,72,AQUITAINE,114,200907,2009-02-09,Hiver,273.72142857142853,4.125,67.77652652652652,275.09226345083493,3.4171428571428573,279.20810760667905,76.85732838589982,21850.871985157697,125.0,654.0,764.0,500.0,414.25,328.75
8802,72,AQUITAINE,79,200908,2009-02-16,Hiver,270.36428571428564,3.4068877551020407,66.72474747474747,273.8147680890538,1.996159554730983,278.48975881261595,74.81372912801484,14672.615955473098,114.0,125.0,654.0,764.0,243.0,321.5
8780,72,AQUITAINE,28,200909,2009-02-23,Hiver,273.43571428571425,3.526190476190476,57.71514161220043,276.0685551948052,2.0332792207792205,281.32040584415586,72.62954545454545,18804.61038961039,79.0,114.0,125.0,654.0,86.5,307.0
8758,72,AQUITAINE,2,200910,2009-03-02,Printemps,274.86428571428564,4.861694152923539,80.70751633986927,277.4197270889488,3.3969171159029647,280.48618598382745,82.4870283018868,19777.291105121298,28.0,79.0,114.0,125.0,55.75,283.25
8736,72,AQUITAINE,0,200911,2009-03-09,Printemps,275.72142857142853,3.5416666666666665,66.55454545454546,279.48727272727274,2.542727272727273,282.76363636363635,82.01818181818183,16998.181818181816,2.0,28.0,79.0,114.0,27.25,220.75
8714,72,AQUITAINE,0,200912,2009-03-16,Printemps,272.0666666666666,0.0208333333333333,10.77961019490255,272.37373652291103,2.9753032345013475,284.86334231805927,47.35545822102426,33640.667115902965,0.0,2.0,28.0,79.0,7.5,125.25
8692,72,AQUITAINE,46,200913,2009-03-23,Printemps,274.4357142857142,4.195141065830722,62.68957871396896,277.1173941798942,3.3188161375661376,282.5495701058201,72.48412698412699,22521.8253968254,0.0,0.0,2.0,28.0,12.0,49.25
8670,72,AQUITAINE,4,200914,2009-03-30,Printemps,275.7928571428571,3.82370820668693,73.73072190319934,277.76250000000005,2.746428571428571,283.93125,69.05357142857143,15555.60064935065,46.0,0.0,0.0,2.0,12.5,34.125
8648,72,AQUITAINE,16,200915,2009-04-06,Printemps,278.65,4.517307692307693,81.43650793650794,280.6196428571429,3.165178571428571,284.28125,80.97321428571428,20196.428571428572,4.0,46.0,0.0,0.0,16.5,21.875
8626,72,AQUITAINE,0,200916,2009-04-13,Printemps,276.72142857142853,3.727058823529412,73.27450372208438,279.97444444444443,2.2636700336700337,284.3504713804714,77.37138047138046,28324.3265993266,16.0,4.0,46.0,0.0,16.5,12.0
8604,72,AQUITAINE,0,200917,2009-04-20,Printemps,279.5547619047619,3.4797979797979797,73.45192307692308,281.4681006493506,2.886363636363636,286.89935064935065,73.44074675324674,17746.103896103894,0.0,16.0,4.0,46.0,5.0,8.5
8582,72,AQUITAINE,60,200918,2009-04-27,Printemps,279.7095238095238,4.916666666666666,73.67884990253411,282.3926242236025,3.4455357142857146,285.8229037267081,81.73835403726707,24538.315217391304,0.0,0.0,16.0,4.0,19.0,15.75
8560,72,AQUITAINE,8,200919,2009-05-04,Printemps,283.0547619047619,4.770256916996047,66.27645502645503,284.562412464986,2.4073004201680672,289.14502801120443,76.75962885154061,24054.621848739494,60.0,0.0,0.0,16.0,17.0,16.75
8538,72,AQUITAINE,3,200920,2009-05-11,Printemps,283.65,4.4407937540663625,77.00150085763293,285.04762987012987,3.187142857142857,289.2028246753247,78.4375,26179.220779220777,8.0,60.0,0.0,0.0,17.75,17.125
8516,72,AQUITAINE,0,200921,2009-05-18,Printemps,284.86428571428564,3.9764150943396226,77.99074074074073,287.19464285714287,2.310714285714286,291.66517857142856,77.03571428571428,22764.285714285714,3.0,8.0,60.0,0.0,17.75,11.375
8494,72,AQUITAINE,7,200922,2009-05-25,Printemps,282.5071428571428,2.8972972972972975,48.11057692307692,284.91964285714283,3.0794642857142858,291.2321428571429,70.25,29973.214285714286,0.0,3.0,8.0,60.0,4.5,11.75
8472,72,AQUITAINE,33,200923,2009-06-01,Ete,284.15,3.210547504025765,56.25659824046921,285.4526785714286,3.277678571428571,292.7705357142857,66.78571428571429,25817.857142857145,7.0,0.0,3.0,8.0,10.75,13.875
8450,72,AQUITAINE,6,200924,2009-06-08,Ete,285.9357142857142,3.586666666666667,64.8076923076923,287.64196428571427,2.942857142857143,292.6758928571428,74.97321428571428,25151.785714285714,33.0,7.0,0.0,3.0,11.5,14.625
8428,72,AQUITAINE,0,200925,2009-06-15,Ete,285.72142857142853,3.307509881422925,58.59083850931677,287.1821428571429,2.6919642857142856,292.7071428571429,73.00892857142858,25266.071428571428,6.0,33.0,7.0,0.0,11.5,14.625
8406,72,AQUITAINE,0,200926,2009-06-22,Ete,283.18571428571425,1.8512820512820511,32.48251748251748,285.42159932659933,3.003703703703704,293.85910774410775,62.44393939393939,29486.616161616163,0.0,6.0,33.0,7.0,9.75,7.125
8384,72,AQUITAINE,0,200927,2009-06-29,Ete,290.65,4.031305903398927,70.51932367149757,290.4946428571429,2.192857142857143,297.0375,70.51785714285714,24389.351851851858,0.0,0.0,6.0,33.0,1.5,6.125
8362,72,AQUITAINE,0,200928,2009-07-06,Ete,284.4357142857142,3.4693396226415096,65.5550193050193,286.57605820105823,2.4729828042328044,292.8507605820106,69.78604497354497,31495.37037037037,0.0,0.0,0.0,6.0,0.0,5.75
8340,72,AQUITAINE,0,200929,2009-07-13,Ete,287.93571428571425,4.324519230769231,72.20202020202021,287.83660714285713,3.138392857142857,293.9732142857143,70.23214285714286,34276.78571428571,0.0,0.0,0.0,0.0,0.0,5.75
8318,72,AQUITAINE,0,200930,2009-07-20,Ete,285.5904761904762,2.9444444444444446,53.01878078817734,287.2452251552795,2.8244177018633545,295.5269021739131,63.42430124223603,35051.242236024846,0.0,0.0,0.0,0.0,0.0,4.875
8296,72,AQUITAINE,0,200931,2009-07-27,Ete,285.26904761904757,2.513093289689034,57.92410714285714,286.5037803951368,2.8224544072948325,293.762462006079,66.82218844984803,30280.927051671733,0.0,0.0,0.0,0.0,0.0,0.75
8274,72,AQUITAINE,43,200932,2009-08-03,Ete,288.7928571428571,3.964349376114082,71.75757575757575,288.60393518518515,2.5300595238095243,294.5517857142857,72.10912698412699,27812.20238095238,0.0,0.0,0.0,0.0,10.75,5.375
8252,72,AQUITAINE,0,200933,2009-08-10,Ete,287.7928571428571,2.75,26.677083333333336,289.4294642857143,2.1187500000000004,296.8071428571429,67.76785714285714,22840.178571428572,43.0,0.0,0.0,0.0,10.75,5.375
8230,72,AQUITAINE,2,200934,2009-08-17,Ete,289.07857142857137,4.22027972027972,52.14622641509434,288.9737175324675,2.320162337662338,296.0814772727273,68.02662337662338,21233.928571428572,0.0,43.0,0.0,0.0,11.25,5.625
8208,72,AQUITAINE,71,200935,2009-08-24,Ete,286.36428571428564,4.323863636363637,59.489372469635626,286.97811688311685,2.2687175324675324,293.4105681818182,70.29237012987014,32789.65946843854,2.0,0.0,43.0,0.0,29.0,14.5
8186,72,AQUITAINE,69,200936,2009-08-31,Ete,283.78095238095233,3.988888888888889,61.001048218029354,285.24599056603773,2.829144204851752,292.4045822102426,67.723551212938,37777.45956873315,71.0,2.0,0.0,43.0,35.5,23.125
8164,72,AQUITAINE,81,200937,2009-09-07,Automne,284.43571428571425,1.619047619047619,37.11174242424242,285.33303571428576,2.496428571428571,294.4294642857143,60.875,27627.678571428572,69.0,71.0,2.0,0.0,55.75,33.25
8142,72,AQUITAINE,67,200938,2009-09-14,Automne,283.15,4.081845238095238,69.11916264090176,284.2223875661375,2.68859126984127,288.8749007936508,76.77579365079364,23663.293650793657,81.0,69.0,71.0,2.0,72.0,41.625
8120,72,AQUITAINE,16,200939,2009-09-21,Automne,284.2928571428571,2.893518518518518,43.37545787545787,287.0113970588235,1.7142857142857144,291.1410714285714,80.58193277310924,14093.75,67.0,81.0,69.0,71.0,58.25,43.625
8098,72,AQUITAINE,55,200940,2009-09-28,Automne,281.65,2.5407608695652173,43.370173745173744,284.0562896825397,1.6839285714285714,290.47053571428575,69.69801587301588,22946.428571428572,16.0,67.0,81.0,69.0,54.75,45.125
8076,72,AQUITAINE,31,200941,2009-10-05,Automne,287.65,4.712715855572998,83.4322974472808,288.43839285714284,2.40625,292.4642857142857,79.5625,25792.925824175825,55.0,16.0,67.0,81.0,42.25,49.0
8054,72,AQUITAINE,7,200942,2009-10-12,Automne,275.9595238095238,1.5208333333333337,28.044267053701017,276.5347272727273,3.0444827586206893,283.59,65.56181818181818,32110.90909090909,31.0,55.0,16.0,67.0,27.25,49.625
8032,72,AQUITAINE,18,200943,2009-10-19,Automne,282.5071428571428,4.395833333333334,82.60416666666666,283.4123376623377,2.8731456043956043,286.71496753246754,82.85097402597403,22430.925324675325,7.0,31.0,55.0,16.0,27.75,43.0
8010,72,AQUITAINE,11,200944,2009-10-26,Automne,280.86428571428564,1.8736263736263736,69.86761363636364,285.06160714285716,1.7168831168831171,287.77232142857144,85.89285714285714,15149.10714285714,18.0,7.0,31.0,55.0,16.75,35.75
7988,72,AQUITAINE,61,200945,2009-11-02,Automne,282.2928571428571,6.0625,89.2032967032967,282.47537337662334,4.795016233766233,284.40665584415586,88.22694805194806,18167.905844155845,11.0,18.0,7.0,31.0,24.25,33.25
7966,72,AQUITAINE,130,200946,2009-11-09,Automne,279.7928571428571,4.6425,83.80208333333334,282.0625,2.628571428571429,284.0776785714286,88.24107142857143,20527.678571428572,61.0,11.0,18.0,7.0,55.0,41.125
7944,72,AQUITAINE,328,200947,2009-11-16,Automne,281.22142857142853,4.1657427937915745,64.19444444444444,283.65892857142853,2.73125,285.79017857142856,87.91964285714286,15917.85714285714,130.0,61.0,11.0,18.0,132.5,80.125
7922,72,AQUITAINE,427,200948,2009-11-23,Automne,279.36428571428564,3.948361469712016,77.87037037037037,280.55053571428573,3.5038636363636364,283.98417207792204,80.79042207792207,26641.883116883117,328.0,130.0,61.0,11.0,236.5,126.625
7900,72,AQUITAINE,436,200949,2009-11-30,Automne,280.0071428571428,6.0273076923076925,91.55065627563576,280.9997564935065,3.046818181818182,283.1478896103896,86.96282467532467,25298.896103896102,427.0,328.0,130.0,61.0,330.25,177.25
7878,72,AQUITAINE,515,200950,2009-12-07,Hiver,277.5785714285714,3.5065359477124183,77.93571428571428,278.99642857142857,2.4589285714285714,281.37142857142857,85.79464285714286,21438.392857142855,436.0,427.0,328.0,130.0,426.5,240.75
7856,72,AQUITAINE,273,200951,2009-12-14,Hiver,269.75714285714287,5.141941391941392,70.92247386759581,269.58167207792206,2.828376623376623,273.2096266233766,76.44853896103896,16515.243506493505,515.0,436.0,427.0,328.0,412.75,272.625
7834,72,AQUITAINE,216,200952,2009-12-21,Hiver,273.4214285714286,4.33080808080808,85.90231481481482,277.0781746031746,2.98150269541779,279.07602513227516,87.71924603174602,25184.821428571428,273.0,515.0,436.0,427.0,360.0,298.25
7812,72,AQUITAINE,119,200953,2009-12-28,Hiver,277.36428571428564,5.216981132075471,88.52058319039452,278.5145292207792,3.502548701298701,281.5396590909091,82.55568181818182,30087.012987012982,216.0,273.0,515.0,436.0,280.75,305.5
7790,72,AQUITAINE,61,201001,2010-01-04,Hiver,271.43571428571425,5.9399999999999995,89.03153988868274,271.14469155844154,3.0231493506493505,273.57350649350644,83.11136363636363,12361.428571428572,119.0,216.0,273.0,515.0,167.25,296.875
7768,72,AQUITAINE,41,201002,2010-01-11,Hiver,273.5785714285714,4.568774703557312,85.60064935064935,276.3178571428572,2.7642857142857142,278.25089285714284,87.69642857142857,14738.392857142857,61.0,119.0,216.0,273.0,109.25,261.0
